GeoBg2010,_NAME_,_LABEL_,births_age_group_1,agegroup_1,agegroup_2,agegroup_3,agegroup_4
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,1,2,50,5
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,3,2,217,27
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,4,0,93,5
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,1,0,137,11
"DC Tract 102, block group 2",Births_total,Total births,13,0,2,66,1
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 102, block group 2",Births_total,Total births,13,0,0,0,0
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,243,0
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,0,0
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,1,0
"DC Tract 103, block group 1",Births_total,Total births,10,2,0,11,2
"DC Tract 103, block group 1",Births_total,Total births,10,3,1,17,1
"DC Tract 103, block group 1",Births_total,Total births,10,3,5,15,1
"DC Tract 103, block group 1",Births_total,Total births,10,2,1,10,2
"DC Tract 103, block group 1",Births_total,Total births,10,1,2,10,5
"DC Tract 103, block group 1",Births_total,Total births,10,0,0,5,0
"DC Tract 103, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 103, block group 2",Births_total,Total births,14,1,3,7,2
"DC Tract 103, block group 2",Births_total,Total births,14,0,0,4,0
"DC Tract 103, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 103, block group 2",Births_total,Total births,14,0,0,3,0
"DC Tract 103, block group 2",Births_total,Total births,14,0,0,5,0
"DC Tract 103, block group 2",Births_total,Total births,14,1,0,3,0
"DC Tract 103, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 103, block group 2",Births_total,Total births,14,3,0,13,2
"DC Tract 103, block group 2",Births_total,Total births,14,0,3,37,3
"DC Tract 103, block group 2",Births_total,Total births,14,0,2,8,0
"DC Tract 103, block group 2",Births_total,Total births,14,0,0,0,0
"DC Tract 103, block group 2",Births_total,Total births,14,0,0,11,1
"DC Tract 103, block group 2",Births_total,Total births,14,1,0,7,0
"DC Tract 103, block group 3",Births_total,Total births,29,1,2,24,2
"DC Tract 103, block group 3",Births_total,Total births,29,2,2,30,8
"DC Tract 103, block group 3",Births_total,Total births,29,0,2,15,1
"DC Tract 103, block group 3",Births_total,Total births,29,0,3,12,2
"DC Tract 103, block group 3",Births_total,Total births,29,0,0,0,0
"DC Tract 103, block group 3",Births_total,Total births,29,2,0,14,0
"DC Tract 103, block group 3",Births_total,Total births,29,0,0,4,2
"DC Tract 103, block group 3",Births_total,Total births,29,1,2,16,0
"DC Tract 103, block group 3",Births_total,Total births,29,0,0,7,0
"DC Tract 103, block group 3",Births_total,Total births,29,0,0,0,0
"DC Tract 103, block group 3",Births_total,Total births,29,1,0,10,0
"DC Tract 103, block group 3",Births_total,Total births,29,7,7,52,5
"DC Tract 103, block group 3",Births_total,Total births,29,3,1,16,6
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,2,0,9,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,1,4,4,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,1,1,9,2
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,2,1
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,1
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,2,0
"DC Tract 104, block group 1",Births_total,Total births,20,1,0,3,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 1",Births_total,Total births,20,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,5,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,3,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,1,3,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,1,4,1
"DC Tract 104, block group 2",Births_total,Total births,47,0,1,3,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,21,14
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,15,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,1,0,2,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,2,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,1,2
"DC Tract 104, block group 2",Births_total,Total births,47,1,0,4,1
"DC Tract 104, block group 2",Births_total,Total births,47,0,0,0,0
"DC Tract 105, block group 1",Births_total,Total births,28,0,0,0,0
"DC Tract 105, block group 1",Births_total,Total births,28,6,6,167,22
"DC Tract 105, block group 1",Births_total,Total births,28,0,0,0,0
"DC Tract 105, block group 1",Births_total,Total births,28,5,0,185,33
"DC Tract 105, block group 1",Births_total,Total births,28,0,0,0,0
"DC Tract 105, block group 1",Births_total,Total births,28,0,0,0,0
"DC Tract 105, block group 1",Births_total,Total births,28,0,0,0,0
"DC Tract 105, block group 1",Births_total,Total births,28,0,0,0,0
"DC Tract 105, block group 1",Births_total,Total births,28,0,0,0,0
"DC Tract 105, block group 1",Births_total,Total births,28,0,0,0,0
"DC Tract 105, block group 1",Births_total,Total births,28,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,1,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,0,0,0
"DC Tract 105, block group 2",Births_total,Total births,18,0,2,84,15
"DC Tract 105, block group 2",Births_total,Total births,18,8,0,539,28
"DC Tract 106, block group 1",Births_total,Total births,18,0,0,2,0
"DC Tract 106, block group 1",Births_total,Total births,18,0,0,21,0
"DC Tract 106, block group 1",Births_total,Total births,18,1,0,55,0
"DC Tract 106, block group 1",Births_total,Total births,18,3,0,66,0
"DC Tract 106, block group 1",Births_total,Total births,18,2,0,14,0
"DC Tract 106, block group 1",Births_total,Total births,18,8,0,69,3
"DC Tract 106, block group 1",Births_total,Total births,18,3,0,43,4
"DC Tract 106, block group 1",Births_total,Total births,18,0,0,20,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,15,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,6,1
"DC Tract 106, block group 2",Births_total,Total births,82,1,0,2,0
"DC Tract 106, block group 2",Births_total,Total births,82,3,0,27,0
"DC Tract 106, block group 2",Births_total,Total births,82,8,1,41,0
"DC Tract 106, block group 2",Births_total,Total births,82,8,2,64,1
"DC Tract 106, block group 2",Births_total,Total births,82,5,0,38,1
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,20,0
"DC Tract 106, block group 2",Births_total,Total births,82,2,0,13,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,1,5,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,2,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,29,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,2,0,12,0
"DC Tract 106, block group 2",Births_total,Total births,82,1,0,24,0
"DC Tract 106, block group 2",Births_total,Total births,82,4,0,35,0
"DC Tract 106, block group 2",Births_total,Total births,82,4,5,33,0
"DC Tract 106, block group 2",Births_total,Total births,82,3,0,17,0
"DC Tract 106, block group 2",Births_total,Total births,82,5,2,24,1
"DC Tract 106, block group 2",Births_total,Total births,82,0,1,21,0
"DC Tract 106, block group 2",Births_total,Total births,82,8,1,66,2
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,31,0
"DC Tract 106, block group 2",Births_total,Total births,82,12,2,476,4
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 2",Births_total,Total births,82,0,0,0,0
"DC Tract 106, block group 3",Births_total,Total births,6,1,0,28,1
"DC Tract 106, block group 3",Births_total,Total births,6,0,0,0,0
"DC Tract 106, block group 3",Births_total,Total births,6,4,0,34,0
"DC Tract 106, block group 3",Births_total,Total births,6,5,4,44,0
"DC Tract 106, block group 3",Births_total,Total births,6,3,0,43,0
"DC Tract 106, block group 3",Births_total,Total births,6,2,2,21,0
"DC Tract 106, block group 3",Births_total,Total births,6,2,0,24,0
"DC Tract 107, block group 1",Births_total,Total births,5,0,0,0,0
"DC Tract 107, block group 1",Births_total,Total births,5,0,0,0,0
"DC Tract 107, block group 1",Births_total,Total births,5,0,0,0,0
"DC Tract 107, block group 1",Births_total,Total births,5,0,0,0,0
"DC Tract 107, block group 1",Births_total,Total births,5,0,0,0,0
